claim_status,verified_status,author_ban_status,like_rate,share_rate,download_rate,comment_rate
claim,verified,active,0.08414242916211274,0.019552707066634124,0.0006189804154596548,0.00010257389741902852
claim,not verified,under review,0.09374376433650775,0.03597569481846163,0.0018276564147208453,0.0011778230228201003
claim,not verified,banned,0.3099806932779286,0.06679684820212275,0.006553995119417466,0.003724139282809177
claim,not verified,active,0.37786749862360064,0.07157276564507249,0.003303358414387961,0.00036703982382088455
claim,not verified,banned,0.463656660878194,0.04183067060242634,0.0034409440198783317,0.0013187272323701836
claim,not verified,active,0.26007752696802994,0.08694375379314395,0.0018990191663893186,0.0006558468255055894
claim,not verified,active,0.2416845891632206,0.06293509582906036,0.0008195250741448699,0.0004341267960334986
claim,not verified,under review,0.1636128517053811,0.037469426737534436,0.001006234036192322,0.00026685768058540147
claim,not verified,under review,0.09605131183022753,0.026245402875292544,0.001706875010997906,0.0007654542575093702
claim,not verified,active,0.3224065843303992,0.09729466549686178,0.0,0.0
claim,not verified,active,0.5465964206933305,0.10836408281109815,0.010334522837811402,0.0028028683022915386
claim,not verified,banned,0.19281671406862208,0.001439545302242464,0.0026229959464841137,0.0014970819875201801
claim,not verified,active,0.5462424849699399,0.2119071476285905,0.0077655310621242485,0.004200066800267201
claim,not verified,active,0.5840087788290813,0.19141285457944981,0.0100480857537124,0.004186898633724079
claim,not verified,active,0.5669942801901232,0.17057923145089826,0.003520502698783533,0.0008056070248932571
claim,not verified,active,0.3846896561968494,0.042706159342250874,0.0021241672298928263,0.0004827652795210968
claim,not verified,under review,0.023621155690036474,0.006869528347795921,0.0005685459197193888,0.0002553638452976916
claim,not verified,active,0.08642493571915831,0.006756047646534082,0.000380437634465026,0.00023613370415070579
claim,not verified,active,0.2988987223212847,0.07705940018186237,0.0034870607382083006,0.0006580905543525454
claim,not verified,active,0.5820866917820221,0.21134681093394078,0.01032722971789031,0.005305983879446294
claim,not verified,active,0.17489317940266524,0.04223770326034105,0.00011617950163296744,4.30294450492472e-05
claim,not verified,active,0.19484374570541188,0.03199719226435,0.0033109292378731402,0.0011099858556088114
claim,not verified,active,0.4072089393562397,0.1305096247370445,0.005582573684091475,0.0015969598950439955
claim,not verified,active,0.19722090636349282,0.018474656560871626,0.0,0.0
claim,not verified,under review,0.13683230807265534,0.0066823727876910545,0.0012143158384596367,0.00014542704652211217
claim,not verified,active,0.3915840575774036,0.07062228408473656,0.006178707224334601,0.00229155350353069
claim,not verified,banned,0.08614719608428256,0.024033563292267978,0.0006497943789254732,0.00030370824232386245
claim,not verified,active,0.20644923016787714,0.004374405417134908,0.0011640172102100118,0.0004555474760945354
claim,not verified,banned,0.4358545142449069,0.14891117175019464,0.0027407701018015923,0.0016291748971665242
claim,not verified,under review,0.008011753415243895,0.0006824563690003673,0.0001469176905486902,7.1089205104204925e-06
claim,not verified,active,0.30151001192169813,0.0007155114073260825,0.004351734093751899,0.002217771082444095
claim,not verified,active,0.4258890876952101,0.02138189012557232,0.004786667603639057,0.0008351667360386609
claim,not verified,active,0.6633234052224256,0.005424576261049509,0.016339517469886725,0.0025478164136792623
claim,not verified,active,0.1807129005770989,0.04360445140664217,0.0032937148048287628,0.0007780061844503584
claim,not verified,active,0.5952382980717216,0.1576177008037688,0.00666399737614421,0.0014844378942705382
claim,not verified,banned,0.2760753620565718,0.027954135311888926,0.001990619957473119,0.0012391106553462723
claim,not verified,active,0.3013217914654934,0.06653715395823215,0.0012808425944442858,0.0004904341532630536
claim,not verified,banned,0.47713710521188857,0.03801222336871424,0.009269748725830465,0.00608282162107557
claim,not verified,under review,0.04739929346162438,0.0016447286776811643,0.0010804907711527165,0.0004401386602245369
claim,not verified,active,0.4522296897534714,0.03695740004828253,0.008491971465775065,0.00520100417656396
claim,not verified,under review,0.2904535428728977,0.029113592500689275,0.0037014061207609594,0.002303556658395368
claim,not verified,under review,0.39964177244762866,0.14914726267424655,0.009080289697064092,0.0053266879526516625
claim,verified,active,0.5096601238168474,0.16443118313482713,0.00518443182100067,0.0009125025248856271
claim,not verified,banned,0.06850894145998115,0.016785369170752656,0.0007143027569998688,5.368454958662897e-05
claim,not verified,active,0.5855711152155465,0.21726280490848707,0.00583169139605289,0.0035060621988354237
claim,not verified,banned,0.01135379626729554,0.0031251727250953443,5.296902923890414e-05,3.224201779759382e-05
claim,not verified,active,0.18063546806440048,0.04747595714114981,0.002846362290455784,0.00026097751934770256
claim,not verified,under review,0.26310333705867794,0.02553236174346127,0.006489600288026642,0.00025202331215637446
claim,not verified,active,0.037079185875661246,0.004545620779488988,0.00026890799689357483,0.00012154641459589581
claim,not verified,active,0.23265769170454112,0.005538123339092794,0.0034980595376514685,0.001886070065736959
claim,not verified,active,0.6540892480925571,0.22651256353183435,0.0005237284705938367,0.000244009855617583
claim,not verified,active,0.2755716535224832,0.07682212321997049,0.0026523445204898297,0.00152176476227522
claim,not verified,active,0.13143947913242562,0.0017185400483267302,0.0010784127148895923,4.229069470155265e-05
claim,not verified,active,0.5998494032358747,0.18525031822530513,0.0116207243313194,0.00698873294988746
claim,verified,active,0.06899279061574147,0.01576772021252196,0.001516831748719028,0.0003464003915624904
claim,not verified,active,0.3026873179772306,0.08686347189127173,0.004184685082222811,0.0014047009678463214
claim,not verified,active,0.09133204007830117,0.012764906150776394,0.0010323351572514928,0.0005268816797693822
claim,not verified,active,0.45796141326890494,0.07818113219927494,0.007063063738643208,0.0036826823706960186
claim,not verified,active,0.2593129038884506,0.07832508383608817,0.006358851167555728,0.003545779148986836
claim,not verified,active,0.3381055651941812,0.09830842119311357,0.008044174562925397,0.0033164286667556387
claim,not verified,active,0.24015903940784344,0.08391125473928146,0.0005585690853400671,0.00021878307719009195
claim,not verified,active,0.01084212462173775,0.0012831658669520004,1.2539080133081438e-05,2.089846688846906e-06
claim,not verified,active,0.17450242161102028,0.00952892288782938,0.004290788559967874,0.0015219653320258334
claim,not verified,banned,0.37115685280372346,0.02237420739895331,0.005357548192477158,0.002432163533033087
claim,not verified,active,0.04410945898678697,0.0075684029438428425,0.000672786585670538,0.000317655204905453
claim,not verified,active,0.37361995689810856,0.130413320651585,0.007488652644505713,0.001962460419701658
claim,not verified,active,0.6521355404964422,0.08224310155577876,0.010912912836552113,0.0038936849198377686
claim,verified,active,0.09407300161013868,0.013520620163091466,0.00235028307276788,0.001545213732924739
claim,not verified,active,0.19092383047717126,0.006468387881985965,0.0038767772108481676,0.0024171344190579134
claim,not verified,under review,0.09883058554270553,0.030102485163956007,2.025398497154315e-05,8.861118425050128e-06
claim,verified,active,0.20557230227736056,0.02721681099824014,0.0042341133627223785,0.0017947064870798557
claim,not verified,active,0.3119649089496674,0.09761408215201153,0.0039127296929533095,0.0011106313347073312
claim,not verified,under review,0.44796744283656553,0.06826940504240157,0.003249277408400187,0.0017909778596025985
claim,not verified,active,0.24455747974424685,0.026345422070358,2.588594651963449e-05,6.471486629908623e-06
claim,not verified,banned,0.5083565375485476,0.17376584782464258,0.0006749859566680157,0.0002974770323570449
claim,not verified,active,0.23220982452891337,0.07965646557711005,0.00548636510949581,0.001059076809111533
claim,not verified,under review,0.1965378856274635,0.017888600180565036,0.003724153876643252,0.0007679519080439522
claim,not verified,active,0.2539712418623358,0.07789733762473294,0.0022711913571294116,0.00015532151038339726
claim,not verified,active,0.38025834733163855,0.06477697031760433,0.0039794112627219895,0.0023609975776194797
claim,not verified,active,0.0632330270638204,1.0602452559326024e-05,0.0005534480235968184,0.0003138325957560503
claim,not verified,active,0.4644330223998985,0.020257965798519444,0.0036732529001097906,0.002410123235958608
claim,not verified,under review,0.05447440097896025,0.01034224134528086,0.0008947486151133567,0.0004736904432953065
claim,not verified,banned,0.3067520818025961,0.06254439137888808,0.006328067597354886,0.0012062209159931423
claim,not verified,under review,0.21004370238627393,0.05901843204017386,0.002837801850812703,0.0008108005288036293
claim,not verified,active,0.3081409063672774,0.005397836576366331,0.0025923239458828726,0.0004982812450723769
claim,not verified,active,0.5274445747560849,0.17706522115073214,0.011382180284931816,0.0008615241431136237
claim,not verified,under review,0.5221933630018569,0.136335803931613,0.012364330537235063,0.005256691426010117
claim,not verified,under review,0.14880736935097907,0.012319990393769674,0.0014838195057937577,3.602336372447273e-05
claim,not verified,banned,0.5294216381115433,0.043690807390342874,0.00890433089534264,0.0029331419867316237
claim,not verified,active,0.17979549100135217,0.005681187164318206,0.0023768932997026595,0.0007865730717224118
claim,not verified,active,0.45549574255582076,0.1265770438996786,0.009749438346259229,0.0006577817760591617
claim,not verified,banned,0.4618685206516373,0.17404558170149745,0.004802945532335034,0.001393574131973013
claim,not verified,active,0.615407908066946,0.06098714387717337,0.00047476812997431764,0.0002803748799060931
claim,not verified,active,0.4666574151170321,0.14625080951059302,0.002016837820334906,0.0010639282079748357
claim,not verified,banned,0.5436545249949902,0.1767350567005277,0.008555177038213124,0.0015954249071262314
claim,not verified,active,0.5178309833363853,0.00861629214952782,0.00328955973526565,0.0013831846600570277
claim,not verified,active,0.4664489585732081,0.023399691388804777,0.007283731910796496,0.002843139565877248
claim,not verified,active,0.4362230865624034,0.12104089703321562,0.00478461112828942,6.509675004475402e-05
claim,not verified,banned,0.39564977868961454,0.0247221747307232,0.009524895043787162,0.004578180505689482
claim,not verified,banned,0.5554567853243316,0.18542237136209547,0.013784163860766368,0.003927307650532502
claim,not verified,active,0.25520522610666985,0.07022580837608877,0.004466949051425844,0.00017151891182436464
claim,not verified,under review,0.5274701484102765,0.1903035860112609,0.006015686311965628,0.00221270282445944
claim,not verified,active,0.0372931822741239,0.014493518743378841,0.00019709496105614743,8.446926902406318e-05
claim,not verified,active,0.47499938948448067,0.02691152409094239,0.006636303694839923,0.0027717404576424335
claim,not verified,banned,0.3106663204096093,0.04383464729337057,0.0008282383317249479,0.0005364847000334501
claim,not verified,active,0.11512105368687627,0.0348982387442565,0.002854268850558638,0.0012114635794283712
claim,not verified,active,0.15311401161612956,0.024883067722458557,0.0012834583533637494,0.0006364381233994564
claim,not verified,active,0.45641899777204087,0.10625172401598472,0.00703610708349542,0.00405842203911306
claim,not verified,active,0.24173328501282626,0.09290185962892693,0.005288253142609449,0.0027471629466982173
